id,folder,filename,originalClassification,status,primaryClass,subclass,compatibleClasses,atmosphereVisible,waterVisible,vegetationVisible,iceVisible,volcanismVisible,lightingCleanable,earthGeography,correctionReason,rejectionReason,materialCreated,systemThumbnailCreated,sha256
P42-21,Tundra A — Cold Steppe,Tundra A — Cold Steppe 8.png,Tundra A — Cold Steppe,accepted,tundra,cold-steppe,,True,True,True,True,False,True,False,,,True,True,2c41339df234e0d71035f1f62699e9aa14c3a06b0a7f66f83c8cec81cddf7980
P42-22,Tundra A — Cold Steppe,Tundra A — Cold Steppe 9.png,Tundra A — Cold Steppe,rejected,tundra,cold-steppe,,True,varies,varies,varies,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,ba96d598d44332a33219bcfb1bd12bbf8f1b7a811bbbb001ea5c82f4996e81fb
P43-01,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 1.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,fa8f37274f500d70da6408e280384f9f42f27675b76549918c961f8d08b0e6b1
P43-02,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 10.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,0b6f46953ebcd165be1e13ace9ddcc47e70b45240ba7472e1e88c1398a48e81f
P43-03,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 11.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,a6b5076fe0a0aca40389788c45464473f1a525c4b25c27f011851c0de1db8786
P43-04,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 12.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,4079238e34862b44f776e3b931a514cfa4a3f0887ec88b0eba399096a343643d
P43-05,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 13.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,f43571c87ea17e05806d2a67ca975d70e58da27e43c3236aadc737660aadc27c
P43-06,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 14.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,not prepared (source excluded),True,,Recognizable Earth continental geography is unsuitable for fictional alien worlds.,False,False,6fccf7d6f979bc0bb819883a4c8caf11357696730311305aba5609e9ff2d65c1
P43-07,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 15.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,not prepared (source excluded),True,,Recognizable Earth continental geography is unsuitable for fictional alien worlds.,False,False,c62a5fd8164b0caad1ae8707876ff2386da5d18ccd44a425139ba3f4dc5fd998
P43-08,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 16.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,7523ee45c7ac02aa20f36da69344d552e05587271d9f819ac4b5e3d29c132867
P43-09,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 17.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,d35a3a0447ca80a82e045e5403d5224a26a86de25b6fdbbc8c09bffd053d672e
P43-10,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 18.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,not prepared (source excluded),False,,"Exaggerated miniature-model relief, clumped geometry or graphic plate boundaries are implausible at planetary scale.",False,False,c13b01c674cdeabb0e03c08ba7661882dbd313a2b85fd45fc52988d42e43b150
P43-11,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 19.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,53852f65457c4ff0c0ebadf22ca28a7d4edeeb8247fabbb373d274121fcb8c81
P43-12,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 2.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,ab5e0984bb6a9e9f900af002ea50c559479615b020723cef9f6a9eb6e58ab15b
P43-13,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 20.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,255b138247fddb37a01f5eb08ea749bd260409bfe32c40ae55b946a370c3d89d
P43-14,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 21.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,False,False,,Severe baked hemisphere/terminator or rim lighting conceals usable surface color.,False,False,1f140d4236a02ce38cef07b8945130c20062c31e1db08e347b01018fe2edd028
P43-15,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 22.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,ee27d62ab48a9eb439abc4a9f5dc984c4e9638b79bbcfc0dec51c5679d9aebeb
P43-16,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 23.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,False,False,,Strong localized baked specular glare cannot serve as neutral albedo.,False,False,6dde720acd051eed103d48bffbe66431aca0d689ffca16c5cf02b9c22ae49f05
P43-17,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 3.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,155d1782d563483c7a2af1f7d0e96a1fb627000133a631f8dc4c39e3faef3aa1
P43-18,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 4.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,6bd59b7ea3e5935f43c18b55ddc30f96e5ae0eca51888cc14e9050cd72797322
P43-19,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 5.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,26fadb404a5918890ccb81a4d73a6bdefc4d66d1f26f56d3bfa4551625f494e2
P43-20,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 6.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,83d96623b186fdfc701173115741a2ea8da2d52abf24efd8e3b3869753c7972b
P43-21,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 7.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,ebec94fef02cbae0a98d955c6728bc7d37bb01029f4b44247c2878dcc8ddb474
P43-22,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 8.png,Tundra B — Semi-Frozen World,rejected,tundra,semi-frozen,,True,varies,False,True,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,3a897bc9dc8c55a505d8f5d58821fdcfabc42b66909941b683737edecfaf6576
P43-23,Tundra B — Semi-Frozen World,Tundra B — Semi- Frozen World 9.png,Tundra B — Semi-Frozen World,accepted,tundra,semi-frozen,,True,True,False,True,False,True,False,,,True,True,24c1e00cd102c21c5da521017a758bc2927f426a4ab289df68eaa5b8d9581561
P44-01,Tundra C — Boreal World,Tundra C — Boreal World 1.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,e35748021b5e376d09b2cb3dd2e5607b1d522f03a381adde73ae752209921d42
P44-02,Tundra C — Boreal World,Tundra C — Boreal World 10.png,Tundra C — Boreal World,rejected,tundra,boreal,,True,varies,varies,varies,False,False,False,,Canopy flattening leaves the surface excessively soft and graphic-looking.,True,True,d5ead48fb96d4bbd56168398b34d8b44753dc5b938a8c41778ec6ead30bc7ce1
P44-03,Tundra C — Boreal World,Tundra C — Boreal World 11.png,Tundra C — Boreal World,accepted,tundra,boreal,,True,True,True,True,False,True,False,,,True,True,75c8127702d4cb0a6400895031c23b8e2ea87e7f7537127a8fe458114725390f
P44-04,Tundra C — Boreal World,Tundra C — Boreal World 12.png,Tundra C — Boreal World,rejected,tundra,boreal,,True,varies,varies,varies,False,not prepared (source excluded),True,,Recognizable Earth continental geography is unsuitable for fictional alien worlds.,False,False,2a54c9149f810dfa883a8ba4e19b4e2ef98e74aa2cb89b2526398d24ffdd2fbd
P44-05,Tundra C — Boreal World,Tundra C — Boreal World 13.png,Tundra C — Boreal World,accepted,tundra,boreal,,True,True,True,True,False,True,False,,,True,True,e69db9fbb002892f921724bb453b51baf111db6b6f39ca5eb1bca5c958c7ce68
P44-06,Tundra C — Boreal World,Tundra C — Boreal World 14.png,Tundra C — Boreal World,rejected,tundra,boreal,,True,varies,varies,varies,False,not prepared (source excluded),True,,Recognizable Earth continental geography is unsuitable for fictional alien worlds.,False,False,852efcc3238254c7f6cc8cbaf43617e8cf4ad6401d0159cc08262710a2279c41
P44-07,Tundra C — Boreal World,Tundra C — Boreal World 15.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,daa676c61483688dcddb9ad9dd96f8a78c0b254150dac9b2ab38544fe2431d1d
P44-08,Tundra C — Boreal World,Tundra C — Boreal World 16.png,Tundra C — Boreal World,rejected,tundra,cold-oceanic,,True,varies,varies,varies,False,False,False,Clouded blue cold world with little or no visible boreal land coverage.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,b3ee4970b25084db33e6b9bf3362de6f9c87362dd10e9c30c6ea6a4598aa0fc0
P44-09,Tundra C — Boreal World,Tundra C — Boreal World 17.png,Tundra C — Boreal World,accepted,frozen,global-ice,super-earth,True,False,False,True,False,True,False,Nearly global pale ice with no visible boreal vegetation.,,True,True,308ae4f6d1917205b798d5eab3aa8d6bb739268a90c53bbc0dba2876695147c7
P44-10,Tundra C — Boreal World,Tundra C — Boreal World 18.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,26b0a8fd0aa5a4b35395040c14aa7a5283a00d6985d993060435fc270f1fb230
P44-11,Tundra C — Boreal World,Tundra C — Boreal World 19.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,b304372b11ee60b8c4be7818a551276336017b5f4aaae350fc32800140e99088
P44-12,Tundra C — Boreal World,Tundra C — Boreal World 2.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,4f42c91c7664998f87f498998db97ed3924053f5ca321ff135f7c17a816f5b27
P44-13,Tundra C — Boreal World,Tundra C — Boreal World 20.png,Tundra C — Boreal World,rejected,tundra,cold-oceanic,,True,varies,varies,varies,False,False,False,Clouded blue cold world with little or no visible boreal land coverage.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,860db45a6d345982fb45fba6d470c788e692e1a0ee3598b20ce77a999a7e78bb
P44-14,Tundra C — Boreal World,Tundra C — Boreal World 21.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,417ef5221e4f9ec5285ba1013c23cb084e06329973d4348ade0232f980aba7b1
P44-15,Tundra C — Boreal World,Tundra C — Boreal World 22.png,Tundra C — Boreal World,rejected,tundra,boreal,,True,varies,varies,varies,False,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,4763725326c0675c31b257132c1989d403837e1de77f11efe6c02f482329e8fa
P44-16,Tundra C — Boreal World,Tundra C — Boreal World 23.png,Tundra C — Boreal World,rejected,frozen,global-ice,super-earth,True,varies,varies,varies,False,False,False,Nearly global pale ice with no visible boreal vegetation.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,d79f7ccea7ec24bc2fa6e8ca34ec6da7f16dd7832e77c42a3242595f6489c4a2
P44-17,Tundra C — Boreal World,Tundra C — Boreal World 24.png,Tundra C — Boreal World,accepted,frozen,global-ice,super-earth,True,False,False,True,False,True,False,Nearly global pale ice with no visible boreal vegetation.,,True,True,0275fe56b977e415b2e39822109673d0c90f589ad10a56624e66e3bc0ec8b02f
P44-18,Tundra C — Boreal World,Tundra C — Boreal World 3.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,536d0a1282a65d4c050bd310218bad87dfe4f22624cc24e94e6cc48b6e07f166
P44-19,Tundra C — Boreal World,Tundra C — Boreal World 4.png,Tundra C — Boreal World,rejected,tundra,cold-oceanic,,True,varies,varies,varies,False,False,False,Clouded blue cold world with little or no visible boreal land coverage.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,7741a02eda07f753a879c25c0996f6a10e1556d07b8851917c797bef9903e147
P44-20,Tundra C — Boreal World,Tundra C — Boreal World 5.png,Tundra C — Boreal World,accepted,tundra,cold-oceanic,,True,True,False,True,False,True,False,Clouded blue cold world with little or no visible boreal land coverage.,,True,True,2b4fe9753889a2f5d25e7e31652130e4894636ab45ae7acf1a09a41e73c1ffa6
P44-21,Tundra C — Boreal World,Tundra C — Boreal World 6.png,Tundra C — Boreal World,accepted,tundra,boreal,,True,True,True,True,False,True,False,,,True,True,ed7aeccdd78c38d4a4d29903d9f20a6ec04fd5c99974dec3eb3003480fde097e
P44-22,Tundra C — Boreal World,Tundra C — Boreal World 7.png,Tundra C — Boreal World,accepted,frozen,global-ice,super-earth,True,False,False,True,False,True,False,Nearly global pale ice with no visible boreal vegetation.,,True,True,0b3dfe7e3b1ba62a68e0e19deb4d36908662ebf2c4dd4efdadcf877997fca62e
P44-23,Tundra C — Boreal World,Tundra C — Boreal World 8.png,Tundra C — Boreal World,accepted,tundra,boreal,,True,True,True,True,False,True,False,,,True,True,b8045bbfa4f4bcf4635a2e54e010e97b1994ee645373f64afafefc8a06995c42
P44-24,Tundra C — Boreal World,Tundra C — Boreal World 9.png,Tundra C — Boreal World,rejected,tundra,boreal,,True,varies,varies,varies,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,6e3434a8696f8eb7458b6ad4c1b9bb630b9ba477359310381ecde4d2ba9a66a4
P45-01,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 1.png,Volcanic A — Shield Volcano World,rejected,volcanic,shield-volcano,,varies,False,False,False,varies,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,7d5579c008bead80aa94e477f794e740ff258347694ebd66b5755954fe8dabd6
P45-02,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 10.png,Volcanic A — Shield Volcano World,accepted,volcanic,shield-volcano,,varies,False,False,False,varies,True,False,,,True,True,705f74722d810a6caa9bb785d6eb29474c05dd1532f9e50c22c179fd486f7bcc
P45-03,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 11.png,Volcanic A — Shield Volcano World,rejected,volcanic,shield-volcano,,varies,False,False,False,varies,False,False,,Studio floor/contact shadow and directional lighting make the globe unsuitable as a surface source.,False,False,f94065e795d02937f9c787a6c7f2d9078faf02d064ed71fb4184d12795ec227a
P45-04,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 12.png,Volcanic A — Shield Volcano World,accepted,volcanic,fractured-lava,,varies,False,False,False,varies,True,False,Widespread active fissures dominate rather than isolated shield volcanoes or ash calderas.,,True,True,3c7a5d0fe674e443cd18c5c88e3522ae192e8c38d896595fe0918b234342ee98
P45-05,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 13.png,Volcanic A — Shield Volcano World,rejected,volcanic,shield-volcano,,varies,False,False,False,varies,False,False,,Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,ad07a4da98ec82cec48c4390187736e493685b8694b9910273d356a796b1016b
P45-06,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 14.png,Volcanic A — Shield Volcano World,rejected,volcanic,shield-volcano,,varies,False,False,False,varies,False,False,,Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,516d276c738b346563619ebadb487a853f545929b796dc72bdaf81e917e6b090
P45-07,Volcanic A — Shield Volcano World,Volcanic A — Shield Volcano World 15.png,Volcanic A — Shield Volcano World,rejected,barren,dormant-volcanic,super-earth,varies,False,False,False,varies,False,False,Dry cratered/mineral surface with no convincing active incandescent lava; retain dormant geological history.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,1149cf191436c9d80d3e8e8c9acd69c95f626eccb655f6b297c48047a6eec8cf
